MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,SaleType,SaleCondition,SalePrice,SalePriceLog,ExteriorMat,HouseFin,ExteriorStyle
20,RL,70.05,12160,NA,IR,Inside,NAmes,Norm,1Fam,1.0Story,5,5,1959,1959,Hip,BrkFace,180.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,1188,Fa,Y,SBrkr,1188,0,0,1188,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,RFn,2,531,Y,0,0,0,0,0,0,Fence,0,Oth,Abnorml,142000,11.863582336583399,Plywood,Finished,Other
70,RH,55.0,8525,NA,Reg,Inside,SWISU,Norm,1Fam,2.0Story,5,6,1911,1950,Gable,None,0.0,TA,Gd,PConc,TA,TA,Av,Unf,Unf,940,TA,N,Fuse,1024,940,0,1964,0,0,1,1,4,1,TA,7,Typ,0,NA,NA,NA,0,0,N,0,192,0,0,0,0,NA,0,WD,Abnorml,130000,11.77528972943772,MetalSd,Finished,Siding
70,RL,96.0,13132,NA,Reg,Inside,Crawfor,Norm,1Fam,2.0Story,5,5,1914,1950,Gable,None,0.0,TA,Gd,BrkTil,Gd,TA,Mn,Unf,Unf,747,Gd,Y,Fuse,892,892,0,1784,0,0,1,1,4,1,TA,9,Typ,0,NA,Detchd,Unf,1,180,N,203,40,0,0,0,0,NA,0,WD,Normal,138887,11.841415931849784,Wood,Finished,Siding
160,RL,36.0,2628,NA,Reg,Inside,NridgHt,Norm,Twnhs,2.0Story,7,5,2003,2003,Gable,Stone,106.0,Gd,Gd,PConc,Gd,TA,No,Unf,Unf,764,Ex,Y,SBrkr,764,862,0,1626,0,0,2,1,2,1,Gd,6,Typ,0,NA,Attchd,RFn,2,474,Y,0,27,0,0,0,0,NA,0,WD,Normal,175500,12.075394321888057,Wood,Finished,Shingle
60,RL,41.0,12393,NA,IR,FR2,CollgCr,Norm,1Fam,2.0Story,7,5,2004,2005,Gable,None,0.0,Gd,Gd,PConc,Gd,TA,No,Unf,Unf,847,Ex,Y,SBrkr,847,1101,0,1948,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,434,Y,100,48,0,0,0,0,NA,0,WD,Normal,195000,12.180754837545884,VinylSd,Finished,Siding
20,RL,63.0,13072,NA,Reg,Inside,SawyerW,NRR,1Fam,1.0Story,6,5,2005,2005,Gable,None,0.0,Gd,Gd,PConc,Gd,TA,No,Unf,Unf,1141,Ex,Y,SBrkr,1141,0,0,1141,0,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,Unf,2,484,Y,0,0,0,0,0,0,NA,0,WD,Abnorml,142500,11.867097278690842,VinylSd,Finished,Siding
20,RL,64.0,9037,NA,IR,Inside,Timber,Norm,1Fam,1.0Story,8,5,2006,2006,Hip,BrkFace,32.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,1476,Ex,Y,SBrkr,1484,0,0,1484,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2,472,Y,120,33,0,0,0,0,NA,0,WD,Normal,265900,12.490875577231112,VinylSd,Finished,Siding
60,RL,65.0,8158,NA,Reg,Inside,CollgCr,Norm,1Fam,2.0Story,7,5,2003,2003,Gable,BrkFace,252.0,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,884,Ex,Y,SBrkr,884,884,0,1768,1,0,2,1,3,1,Gd,8,Typ,0,NA,Attchd,RFn,2,543,Y,0,63,0,0,0,0,NA,0,WD,Normal,224900,12.323411137947407,VinylSd,Finished,Siding
20,RL,83.0,9849,NA,Reg,Inside,Somerst,Norm,1Fam,1.0Story,7,6,2007,2007,Hip,Stone,0.0,Gd,Gd,PConc,Gd,TA,Av,Unf,Unf,1689,Ex,Y,SBrkr,1689,0,0,1689,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,RFn,3,954,Y,0,56,0,0,0,0,NA,0,Oth,Partial,248328,12.422505731952896,VinylSd,Finished,Siding
85,RL,85.0,10625,NA,Reg,Inside,NWAmes,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,BrkFace,81.0,TA,Gd,CBlock,Gd,TA,Gd,GLQ,LwQ,1053,TA,Y,SBrkr,1173,0,0,1173,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,RFn,2,528,Y,0,120,0,0,0,0,Fence,0,WD,Abnorml,170000,12.043553716032399,Plywood,Finished,Other
20,RL,107.0,13891,NA,Reg,Inside,NridgHt,Norm,1Fam,1.0Story,10,5,2006,2006,Gable,None,0.0,Ex,Gd,PConc,Ex,Gd,Gd,GLQ,Unf,2076,Ex,Y,SBrkr,2076,0,0,2076,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,850,Y,216,229,0,0,0,0,NA,0,Oth,Partial,465000,13.049792684569493,VinylSd,Finished,Siding
70,RL,70.05,11435,NA,IR,Corner,Crawfor,Norm,1Fam,2.0Story,8,7,1929,1950,Gable,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,Unf,792,Fa,Y,SBrkr,792,725,0,1517,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,Unf,2,400,Y,0,0,0,0,0,0,NA,0,WD,Normal,230000,12.345834587905333,Stucco,Finished,Other
80,RL,78.0,12090,NA,Reg,Inside,NWAmes,Norm,1Fam,SLvl,6,7,1984,2003,Hip,BrkFace,74.0,TA,Gd,CBlock,Gd,TA,No,Unf,Unf,585,Ex,Y,SBrkr,1140,728,0,1868,0,0,3,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,2,477,Y,268,112,0,0,147,0,NA,0,WD,Abnorml,178000,12.089538829274222,VinylSd,Finished,Siding
60,FV,65.0,8125,NA,Reg,Inside,Somerst,Norm,1Fam,2.0Story,7,5,2005,2006,Gable,None,0.0,Gd,Gd,PConc,Gd,TA,No,Unf,Unf,756,Ex,Y,SBrkr,756,797,0,1553,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2,615,Y,0,45,0,0,0,0,NA,0,Oth,Partial,186500,12.136186518066006,VinylSd,Finished,Siding
80,RL,70.05,12328,NA,IR,Inside,Mitchel,Norm,1Fam,SLvl,6,5,1976,1976,Gable,BrkFace,335.0,TA,Gd,CBlock,TA,TA,Av,GLQ,Unf,1012,TA,Y,SBrkr,1034,0,0,1034,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,Unf,3,888,Y,0,0,0,0,0,0,NA,0,WD,Normal,169900,12.042965307660024,HdBoard,Finished,Other
75,RM,60.0,9600,Grvl,Reg,Inside,OldTown,Norm,1Fam,2.5Story,6,5,1917,1950,Gable,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Rec,Unf,735,Fa,N,SBrkr,1134,924,0,2058,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,396,N,0,0,259,0,0,0,NA,0,WD,Normal,129500,11.771436160121729,Other,Unfinished,Shingle
20,RL,60.0,7200,NA,Reg,Inside,NAmes,Norm,1Fam,1.0Story,5,7,1950,1950,Gable,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Rec,876,TA,Y,SBrkr,988,0,0,988,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,Unf,1,276,Y,0,80,0,0,0,0,NA,0,WD,Normal,119000,11.686878772093667,MetalSd,Finished,Siding
20,RL,93.0,11160,NA,Reg,Corner,NAmes,Norm,1Fam,1.0Story,7,5,1968,1968,Hip,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,2110,Ex,Y,SBrkr,2110,0,0,2110,1,0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,Fin,2,522,Y,0,0,0,0,0,0,NA,0,WD,Normal,244000,12.404923504275338,Other,Finished,Other
120,RL,70.05,3136,NA,IR,Corner,NridgHt,Norm,Twnhs,1.0Story,7,5,2003,2003,Gable,Stone,163.0,Gd,Gd,PConc,Gd,TA,No,Unf,Unf,1405,Ex,Y,SBrkr,1405,0,0,1405,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,478,Y,148,36,0,0,0,0,NA,0,WD,Normal,171750,12.053795210084596,Wood,Finished,Shingle
20,RL,62.0,9858,NA,Reg,Inside,Mitchel,Norm,1Fam,1.0Story,5,6,1968,1968,Gable,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,864,TA,Y,SBrkr,874,0,0,874,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,RFn,1,288,Y,33,0,0,0,0,0,Fence,600,WD,Normal,130000,11.77528972943772,HdBoard,Finished,Other
60,RL,70.05,17542,NA,IR,Inside,Veenker,Norm,1Fam,2.0Story,7,7,1974,2003,Gable,None,0.0,Gd,Gd,CBlock,TA,TA,Gd,LwQ,ALQ,1192,TA,Y,SBrkr,1516,651,0,2167,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,RFn,2,518,Y,220,47,0,0,0,0,Fence,0,WD,Normal,294000,12.591335046320818,Wood,Finished,Siding
60,RL,60.0,6931,NA,Reg,Inside,Edwards,Norm,1Fam,2.0Story,7,5,2003,2004,Gable,Stone,92.0,Gd,Gd,PConc,Gd,TA,No,Unf,Unf,746,Ex,Y,SBrkr,760,896,0,1656,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2,397,Y,178,128,0,0,0,0,NA,0,WD,Normal,165400,12.016122061571728,VinylSd,Finished,Siding
50,RM,52.0,6240,NA,Reg,Inside,BrkSide,Norm,1Fam,1.5Story,6,6,1931,1950,Gable,None,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,Unf,884,TA,Y,Fuse,959,408,0,1367,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1,560,Y,0,0,0,0,120,0,NA,0,WD,Normal,127500,11.755871643580617,Wood,Finished,Siding
20,RL,91.0,14303,NA,IR,Corner,NoRidge,Norm,1Fam,1.0Story,8,5,1994,1994,Hip,BrkFace,554.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,Unf,1986,Ex,Y,SBrkr,1987,0,0,1987,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2,691,Y,262,36,0,0,0,0,NA,0,WD,Normal,301500,12.616525295149378,HdBoard,Finished,Other
30,RL,56.0,4060,NA,Reg,Corner,Edwards,Feedr,1Fam,1.0Story,5,8,1922,1950,Gable,None,0.0,TA,Gd,PConc,Fa,TA,No,Unf,Unf,864,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,NA,NA,NA,0,0,Y,0,96,0,0,0,0,NA,0,WD,Normal,99900,11.511924964636645,Wood,Finished,Siding
80,RL,59.0,9587,NA,IR,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2005,2005,Gable,Stone,182.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,Unf,856,Ex,Y,SBrkr,1166,0,0,1166,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,Fin,2,400,Y,212,0,0,0,0,0,NA,0,WD,Normal,190000,12.154779351142624,VinylSd,Finished,Siding
20,RL,65.0,9750,NA,Reg,FR2,NAmes,Norm,1Fam,1.0Story,6,8,1969,1969,Gable,None,0.0,TA,Gd,CBlock,Gd,TA,No,ALQ,LwQ,1054,Gd,Y,SBrkr,1054,0,0,1054,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,Unf,2,460,Y,180,0,0,0,80,0,NA,0,WD,Normal,151000,11.925035115797062,HdBoard,Finished,Other
60,RL,70.05,24682,NA,IR,CulDSac,Gilbert,NRR,1Fam,2.0Story,6,5,1999,1999,Gable,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,Unf,841,Ex,Y,SBrkr,892,783,0,1675,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,2,502,Y,0,103,0,0,0,0,NA,0,WD,Normal,181000,12.106252310247962,VinylSd,Finished,Siding
20,RL,80.0,9600,NA,Reg,Inside,NAmes,Norm,1Fam,1.0Story,5,6,1956,1956,Hip,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,1050,Gd,Y,SBrkr,1050,0,0,1050,0,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,Unf,1,338,Y,0,0,0,0,0,0,NA,0,WD,Normal,128900,11.766792188927278,MetalSd,Finished,Siding
50,RL,70.05,11250,NA,Reg,Inside,ClearCr,Norm,1Fam,1.5Story,4,5,1957,1989,Gable,None,0.0,TA,Gd,CBlock,TA,TA,Av,Unf,Unf,1104,Ex,Y,Fuse,1104,684,0,1788,1,0,1,0,5,1,TA,8,Atype,2,TA,Attchd,Unf,1,304,Y,120,0,0,0,0,0,NA,0,WD,Normal,161500,11.992260421644849,Wood,Finished,Siding
70,RL,60.0,13515,Pave,Reg,Inside,BrkSide,Norm,1Fam,2.0Story,6,6,1919,1950,Oth,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,764,Ex,Y,Fuse,1060,764,0,1824,0,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,520,N,0,0,126,0,0,0,Fence,0,WD,Normal,180500,12.103486056755072,Wood,Finished,Siding
120,RH,34.0,4060,NA,Reg,Inside,NAmes,Norm,Twnhs,1.0Story,6,5,1998,1999,Gable,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,1405,Ex,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,Fin,2,511,Y,144,68,0,0,0,0,NA,0,Oth,Abnorml,181000,12.106252310247962,MetalSd,Finished,Siding
160,FV,35.0,3735,NA,Reg,FR3,Somerst,Norm,Twnhs,2.0Story,7,5,1999,1999,Hip,BrkFace,218.0,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,691,Ex,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,NA,Detchd,Unf,2,506,Y,0,34,0,0,0,0,NA,0,WD,Normal,183900,12.122147410592412,MetalSd,Finished,Siding
190,RM,60.0,10120,NA,IR,Inside,OldTown,Feedr,Oth,2.5Story,7,4,1910,1950,Hip,None,0.0,Fa,Gd,CBlock,TA,TA,No,Unf,Unf,925,TA,N,Fuse,964,925,0,1889,0,0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,Unf,1,308,N,0,0,264,0,0,0,Fence,0,WD,Normal,122000,11.711776323715394,Wood,Unfinished,Siding
20,RL,89.0,13214,NA,IR,Inside,Timber,Norm,1Fam,1.0Story,9,5,2008,2009,Hip,None,0.0,Ex,Gd,PConc,Ex,TA,Gd,Unf,Unf,2002,Ex,Y,SBrkr,2018,0,0,2018,0,0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,Fin,3,746,Y,144,76,0,0,0,0,NA,0,WD,Normal,378500,12.84397135185964,Other,Finished,Other
50,RL,70.05,14100,NA,IR,Inside,Crawfor,Norm,1Fam,1.5Story,8,9,1935,1997,Gable,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,728,Ex,Y,SBrkr,1968,1479,0,3447,0,0,3,1,4,1,Gd,11,Typ,2,Gd,Attchd,Unf,3,1014,Y,314,12,0,0,0,0,Fence,0,WD,Normal,381000,12.850554654108839,Stucco,Finished,Other
50,RL,78.0,11344,NA,Reg,Inside,NAmes,Feedr,1Fam,1.5Story,5,5,1958,1958,Gable,BrkFace,180.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,874,TA,Y,Fuse,874,650,0,1524,0,0,1,1,3,1,TA,7,Typ,0,NA,Attchd,Unf,1,315,Y,0,0,0,0,0,0,Fence,0,WD,Normal,144000,11.877568578558138,MetalSd,Finished,Siding
40,RL,70.05,23595,NA,Reg,Inside,ClearCr,Norm,1Fam,1.0Story,7,6,1979,1979,Oth,None,0.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,Unf,1332,TA,Y,SBrkr,1332,192,0,1524,2,0,0,1,0,1,Gd,4,Typ,1,TA,Attchd,Fin,2,586,Y,268,0,0,0,0,0,NA,0,WD,Normal,260000,12.468436909997665,Plywood,Finished,Other
20,RL,70.05,9156,NA,IR,Inside,NWAmes,Pos,1Fam,1.0Story,6,7,1968,1968,Hip,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,1489,Gd,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,462,Y,0,0,0,0,0,0,NA,0,WD,Normal,185750,12.132156962580005,Other,Finished,Other
20,RL,70.05,13526,NA,IR,CulDSac,Sawyer,Norm,1Fam,1.0Story,5,6,1965,1965,Hip,BrkFace,114.0,TA,Gd,CBlock,TA,TA,No,BLQ,LwQ,935,TA,Y,SBrkr,935,0,0,935,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,Unf,1,288,Y,180,0,0,0,0,0,Fence,0,WD,Normal,137000,11.827736204810263,Plywood,Finished,Other
80,RL,124.0,11512,NA,IR,Corner,Edwards,Norm,1Fam,SLvl,6,7,1959,2006,Gable,BrkFace,84.0,TA,Gd,CBlock,TA,TA,Av,ALQ,Unf,1019,Gd,Y,SBrkr,1357,0,0,1357,1,0,1,0,2,1,Ex,5,Typ,1,Gd,Attchd,RFn,1,312,Y,0,0,0,0,163,0,Fence,0,WD,Normal,177000,12.083905011555967,Plywood,Finished,Other
50,RL,53.0,5362,NA,Reg,Corner,Crawfor,Norm,1Fam,1.5Story,5,6,1910,2003,Gable,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,661,Ex,Y,SBrkr,661,589,0,1250,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2,552,Y,242,0,81,0,0,0,NA,0,WD,Normal,139000,11.842229212112828,Wood,Finished,Shingle
90,RL,95.0,11345,NA,Reg,Corner,NAmes,Feedr,Oth,2.0Story,5,5,1948,1950,Gable,Stone,567.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,928,Gd,Y,Fuse,928,992,0,1920,0,0,2,0,4,2,TA,10,Typ,0,NA,Detchd,Unf,2,400,Y,0,0,0,0,0,0,NA,0,WD,Normal,137000,11.827736204810263,Other,Finished,Shingle
60,RL,70.05,12936,NA,IR,CulDSac,NWAmes,Norm,1Fam,2.0Story,6,6,1972,1972,Gable,None,0.0,TA,Gd,CBlock,TA,Gd,No,BLQ,Unf,723,TA,Y,SBrkr,735,660,0,1395,0,1,1,1,3,1,TA,6,Typ,1,TA,Attchd,Unf,2,497,Y,294,116,0,0,0,0,NA,0,WD,Normal,162000,11.99535161421452,Plywood,Finished,Other
80,RL,70.05,17871,NA,IR,CulDSac,NWAmes,Norm,1Fam,SLvl,6,5,1967,1976,Gable,BrkFace,359.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,Unf,1680,Fa,Y,SBrkr,1724,0,0,1724,1,0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,RFn,2,480,Y,0,0,0,0,0,0,NA,0,WD,Normal,197900,12.195517131590657,HdBoard,Finished,Other
60,RL,75.0,9473,NA,Reg,Inside,CollgCr,Norm,1Fam,2.0Story,8,5,2002,2002,Gable,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,1128,Ex,Y,SBrkr,1128,903,0,2031,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,577,Y,0,211,0,0,0,0,NA,0,WD,Normal,237000,12.375815420117268,VinylSd,Finished,Siding
50,C (all),60.0,7500,NA,Reg,Inside,IDOTRR,Norm,1Fam,1.5Story,4,4,1920,1950,Gable,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,698,TA,Y,Fuse,698,430,0,1128,0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,RFn,2,528,Y,30,0,164,0,0,0,NA,0,Oth,Abnorml,68400,11.133128103610641,MetalSd,Finished,Siding
20,RL,67.0,9808,NA,IR,Inside,CollgCr,Norm,1Fam,1.0Story,7,5,2002,2002,Gable,BrkFace,110.0,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,1573,Ex,Y,SBrkr,1573,0,0,1573,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2,544,Y,0,72,0,0,0,0,NA,0,WD,Normal,227000,12.332705296463539,VinylSd,Finished,Siding
20,RL,50.0,8049,NA,IR,CulDSac,Timber,Norm,1Fam,1.0Story,7,5,1990,1990,Hip,BrkFace,54.0,TA,Gd,CBlock,Gd,TA,No,ALQ,Unf,1309,TA,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,TA,6,Typ,1,TA,Attchd,Fin,2,484,Y,0,58,0,0,90,0,NA,0,WD,Normal,180000,12.100712129872347,HdBoard,Finished,Other
20,RL,61.0,8800,NA,IR,Inside,CollgCr,Norm,1Fam,1.0Story,5,7,1977,2008,Gable,None,0.0,TA,Gd,CBlock,Gd,TA,Mn,LwQ,Rec,1040,TA,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,Gd,5,Typ,0,NA,Detchd,Unf,2,484,Y,0,0,0,0,288,0,NA,0,WD,Normal,150500,11.921718363171067,HdBoard,Finished,Other
90,RL,94.0,9400,NA,Reg,Corner,Mitchel,Norm,Oth,2.0Story,6,5,1971,1971,Oth,None,0.0,TA,Gd,CBlock,TA,TA,Av,Unf,Unf,912,TA,Y,SBrkr,912,912,0,1824,0,0,2,2,4,2,TA,8,Typ,0,NA,NA,NA,0,0,Y,128,0,0,0,0,0,NA,0,WD,Normal,139000,11.842229212112828,Wood,Finished,Shingle
50,RL,50.0,9638,NA,Reg,Inside,SWISU,Feedr,1Fam,1.5Story,6,7,1919,1990,Gable,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,804,Ex,Y,SBrkr,1699,748,0,2447,0,0,2,0,4,1,Gd,10,Atype,1,Gd,Detchd,Unf,1,336,Y,272,0,42,0,116,0,NA,0,WD,Normal,169000,12.037653993905211,Wood,Finished,Shingle
50,RM,50.0,6000,NA,Reg,Inside,BrkSide,Norm,1Fam,1.5Story,6,6,1939,1950,Gable,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,780,Ex,Y,Fuse,825,587,0,1412,0,0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,Unf,1,280,Y,45,0,0,0,0,0,NA,0,WD,Normal,132500,11.794337924408413,MetalSd,Finished,Siding
20,RL,70.05,9790,NA,Reg,Inside,NWAmes,Feedr,1Fam,1.0Story,6,5,1963,1963,Hip,BrkFace,451.0,TA,Gd,CBlock,TA,TA,No,ALQ,Rec,1328,TA,Y,SBrkr,1328,0,0,1328,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,Unf,2,528,Y,0,26,0,0,0,0,NA,0,WD,Normal,143000,11.870599909242044,HdBoard,Finished,Other
20,RL,70.05,36500,NA,IR,Inside,ClearCr,Norm,1Fam,1.0Story,5,5,1964,1964,Gable,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,1624,Fa,Y,SBrkr,1582,0,0,1582,0,1,2,0,4,1,TA,7,Typ,0,NA,Attchd,Unf,2,390,N,168,198,0,0,0,0,NA,0,WD,Normal,190000,12.154779351142624,Wood,Finished,Siding
120,RL,40.0,5664,NA,IR,Inside,StoneBr,Norm,Twnhs,1.0Story,8,5,2000,2000,Gable,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,Unf,1501,Ex,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,Fin,2,499,Y,212,59,0,0,0,0,NA,0,WD,Normal,278000,12.535376392672774,Other,Finished,Other
60,RL,86.0,11065,NA,IR,Inside,NridgHt,Norm,1Fam,2.0Story,8,5,2006,2006,Gable,Stone,788.0,Gd,Gd,PConc,Gd,TA,Mn,Unf,Unf,1085,Ex,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,753,Y,177,74,0,0,0,0,NA,0,Oth,Partial,281000,12.546109948315882,VinylSd,Finished,Siding
80,RL,70.05,14112,NA,IR,Corner,NAmes,Norm,1Fam,SLvl,5,7,1964,1964,Hip,BrkFace,86.0,TA,Gd,PConc,TA,TA,Av,GLQ,Unf,1152,TA,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2,484,Y,227,0,0,0,0,0,NA,0,WD,Normal,180500,12.103486056755072,HdBoard,Finished,Other
160,RM,21.0,1680,NA,Reg,Inside,BrDale,Norm,Twnhs,2.0Story,5,7,1972,1972,Gable,BrkFace,268.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,630,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,NA,Detchd,Unf,1,264,Y,185,0,0,0,0,0,NA,0,WD,Normal,119500,11.691071650353702,Other,Finished,Other
70,RM,60.0,6600,NA,Reg,Corner,OldTown,Norm,1Fam,2.0Story,5,4,1892,1965,Gable,None,0.0,TA,Gd,Oth,TA,TA,No,Unf,Unf,994,TA,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,TA,11,Atype,0,NA,Attchd,RFn,1,432,Y,0,287,0,0,0,0,NA,0,WD,Normal,107500,11.585246126549855,Wood,Finished,Siding
60,RL,78.0,10140,NA,Reg,Inside,NWAmes,Norm,1Fam,2.0Story,7,5,1976,1976,Gable,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,832,TA,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,RFn,2,528,Y,0,28,0,0,259,0,Fence,0,WD,Normal,162900,12.000891794590137,HdBoard,Finished,Other
20,RL,60.0,8172,NA,Reg,Inside,Edwards,Norm,1Fam,1.0Story,5,7,1955,1990,Hip,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,864,TA,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,Unf,2,572,N,0,0,0,0,0,0,NA,0,WD,Normal,115000,11.652687407345388,Plywood,Finished,Other
20,RL,70.0,8400,NA,Reg,Inside,NAmes,Feedr,1Fam,1.0Story,5,5,1968,1968,Hip,BrkFace,168.0,TA,Gd,CBlock,TA,TA,Av,BLQ,Unf,1052,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,TA,5,Typ,0,NA,Attchd,RFn,1,288,Y,356,0,0,0,0,0,Fence,0,WD,Normal,138500,11.83862560460953,HdBoard,Finished,Other
20,RL,80.0,8700,NA,Reg,Inside,NAmes,Norm,1Fam,1.0Story,5,6,1963,1963,Hip,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,1120,Gd,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,TA,6,Typ,0,NA,Attchd,RFn,2,525,Y,192,20,123,0,0,0,Fence,0,WD,Normal,155000,11.951180395901384,MetalSd,Finished,Siding
